lat,lon,score_202001,score_202002,score_202003,score_202004,score_202005,score_202006,score_202007,score_202008,score_202009,score_202010,score_202011,score_202012,score_202101,score_202102,score_202103,score_202104,score_202105,score_202106,score_202107,score_202108,score_202109,score_202110,score_202111,score_202112,score_202201,score_202202,score_202203,score_202204,score_202205,score_202206,score_202207,score_202208,score_202209,score_202210,score_202211,score_202212,score_202301,score_202302,score_202303,score_202304,score_202305,score_202306,score_202307,score_202308,score_202309,score_202310,score_202311,score_202312,avg_score
38.0,31.67,0.38105,0.14861,0.61852,0.68726,0.67025,0.54043,0.99611,0.8645,0.7568,0.65143,0.80642,0.74812,0.33787,0.66236,0.32595,0.40758,0.6913,0.25336,0.88848,0.92722,0.69605,0.9381,0.91396,0.60546,0.22666,0.17732,0.1975,0.78195,0.57907,0.54637,0.89052,0.71582,0.86946,0.59849,0.96856,0.52923,0.76966,0.37763,0.63427,0.60593,0.36217,0.44253,0.90808,0.97467,0.78079,0.86166,0.66684,0.77916,0.64087
38.33,32.33,0.38359,0.13898,0.67149,0.74397,0.70247,0.54552,0.991,0.87511,0.74482,0.66287,0.81678,0.75128,0.33425,0.67499,0.32264,0.40022,0.6994,0.29818,0.90414,0.90633,0.69736,0.92418,0.88026,0.5956,0.25934,0.16967,0.27139,0.77045,0.60882,0.56666,0.88962,0.71243,0.85014,0.62451,0.94076,0.49789,0.75266,0.39626,0.60948,0.6489,0.42997,0.46562,0.89813,0.97046,0.7843,0.82537,0.63567,0.77316,0.64619
38.33,31.67,0.39368,0.14418,0.64924,0.71038,0.64244,0.51104,0.98853,0.853,0.73457,0.62447,0.8108,0.73631,0.31019,0.65187,0.30139,0.39664,0.68005,0.239,0.87904,0.92989,0.68373,0.92417,0.87586,0.56487,0.2544,0.1581,0.25145,0.75211,0.59687,0.5313,0.88792,0.68331,0.84934,0.59303,0.93923,0.49723,0.75719,0.37321,0.6026,0.59007,0.35452,0.44438,0.89076,0.95937,0.76025,0.82832,0.6082,0.74853,0.62806
37.67,32.33,0.34606,0.1749,0.62652,0.70515,0.75316,0.62084,1.01221,0.8943,0.79847,0.71385,0.79001,0.77355,0.36659,0.68234,0.3499,0.45196,0.75373,0.36023,0.92212,0.92406,0.72346,0.95555,0.90859,0.6172,0.27519,0.17509,0.24164,0.83954,0.61582,0.60964,0.91276,0.75822,0.9007,0.65493,0.96041,0.56825,0.78793,0.42607,0.66533,0.70068,0.44807,0.49572,0.91725,0.97348,0.81194,0.86942,0.72524,0.81833,0.67451
37.67,31.67,0.36362,0.16399,0.60507,0.67555,0.69287,0.58542,1.00867,0.872,0.79148,0.673,0.7878,0.74508,0.33735,0.66051,0.32671,0.46239,0.74136,0.29357,0.89717,0.94369,0.70964,0.95172,0.89993,0.5765,0.26824,0.1627,0.22287,0.82359,0.59536,0.56963,0.90786,0.72767,0.8987,0.62714,0.95299,0.56866,0.78675,0.40961,0.64565,0.63603,0.35991,0.46442,0.917,0.96753,0.78738,0.87328,0.69571,0.78589,0.65458
38.33,33.0,0.36945,0.12611,0.69377,0.83365,0.81559,0.63457,1.0028,0.93519,0.78089,0.75784,0.84188,0.83824,0.41271,0.72626,0.38123,0.43099,0.73707,0.44787,0.9547,0.85772,0.72589,0.94271,0.88693,0.68915,0.35272,0.22225,0.33204,0.78521,0.63101,0.6597,0.90978,0.77995,0.86373,0.71988,0.93216,0.58144,0.78654,0.48545,0.62807,0.78155,0.58836,0.51482,0.90841,0.98188,0.85045,0.81794,0.71727,0.84535,0.6979
37.67,33.0,0.32867,0.16755,0.65068,0.80128,0.86078,0.70353,1.01999,0.94768,0.82858,0.80379,0.82344,0.87201,0.44257,0.73079,0.4146,0.46405,0.78164,0.50886,0.97503,0.87994,0.75267,0.97879,0.92104,0.71777,0.36657,0.21889,0.31345,0.83606,0.65128,0.69737,0.93595,0.81409,0.90942,0.74827,0.95515,0.64624,0.82375,0.51818,0.67985,0.82951,0.61359,0.55318,0.91986,0.97634,0.87327,0.86196,0.79,0.89007,0.72496
38.0,33.33,0.35326,0.14499,0.67381,0.84421,0.85533,0.68222,1.01574,0.95297,0.8165,0.79591,0.84867,0.88284,0.44957,0.74286,0.41916,0.45084,0.76292,0.5071,0.97431,0.85563,0.74251,0.96815,0.91213,0.73898,0.39042,0.24708,0.3227,0.79816,0.64941,0.69772,0.92699,0.81261,0.88812,0.75864,0.94616,0.64631,0.8236,0.53318,0.66397,0.82825,0.63037,0.53762,0.91464,0.98092,0.87869,0.84668,0.77288,0.89414,0.72458
38.0,32.67,0.37263,0.15642,0.70617,0.83903,0.84499,0.67282,1.00865,0.93066,0.7946,0.76593,0.83926,0.86225,0.43397,0.73746,0.42523,0.45661,0.76065,0.47512,0.96042,0.87231,0.73952,0.958,0.92823,0.72728,0.36666,0.21694,0.32773,0.81713,0.67864,0.68414,0.91764,0.78744,0.8832,0.72902,0.96825,0.62954,0.79893,0.53639,0.67542,0.81204,0.59888,0.54514,0.90994,0.96946,0.85461,0.84809,0.75576,0.88088,0.71792
38.33,33.33,0.34297,0.10712,0.63878,0.8035,0.79234,0.61415,1.00657,0.94765,0.79323,0.77202,0.83959,0.83132,0.40917,0.71523,0.34409,0.41116,0.72201,0.43946,0.95635,0.84426,0.71986,0.94395,0.85538,0.6703,0.34245,0.24359,0.30291,0.76202,0.57,0.64585,0.91295,0.79648,0.86362,0.7245,0.89986,0.56232,0.80186,0.43432,0.60041,0.75824,0.58318,0.48436,0.91393,0.99874,0.86356,0.80905,0.71502,0.83396,0.68633
38.33,32.67,0.36669,0.12343,0.67775,0.79869,0.77993,0.60313,0.99737,0.91929,0.7715,0.73436,0.83177,0.80706,0.38564,0.70896,0.35292,0.41473,0.72335,0.40116,0.94079,0.86808,0.71681,0.93533,0.87832,0.65485,0.31534,0.20437,0.31096,0.77968,0.61063,0.62806,0.90257,0.76041,0.85876,0.68988,0.92779,0.54484,0.77454,0.44295,0.61379,0.73794,0.54452,0.49373,0.90727,0.98357,0.83235,0.81401,0.69039,0.81927,0.67874
37.67,33.33,0.29497,0.14897,0.58493,0.76284,0.84177,0.69001,1.02373,0.95961,0.84624,0.8246,0.82273,0.87357,0.44185,0.7173,0.38063,0.44441,0.77252,0.50608,0.97922,0.86901,0.74988,0.98696,0.89496,0.70244,0.35358,0.23453,0.28316,0.81181,0.59093,0.68397,0.94285,0.82607,0.91372,0.75706,0.92607,0.6402,0.84492,0.47795,0.65233,0.80544,0.60593,0.52607,0.92602,0.99032,0.88523,0.86156,0.79401,0.884,0.71535
37.67,32.67,0.32189,0.17007,0.63321,0.76172,0.83176,0.68158,1.01836,0.93574,0.82451,0.78677,0.80819,0.8419,0.4201,0.71433,0.38794,0.45518,0.77486,0.46901,0.96197,0.89078,0.74455,0.97339,0.9127,0.684,0.33175,0.20437,0.28583,0.84297,0.62952,0.67241,0.93,0.80289,0.90922,0.7205,0.95349,0.61573,0.81528,0.47648,0.67386,0.79216,0.56973,0.53366,0.92086,0.97942,0.85889,0.86291,0.77688,0.86857,0.709
38.33,34.0,0.25403,0.1126,0.43307,0.71707,0.73535,0.57802,1.02299,1.0062,0.86182,0.85106,0.84746,0.85055,0.43447,0.70971,0.2708,0.33548,0.67604,0.46143,0.97424,0.78909,0.71092,0.96238,0.7716,0.66515,0.34572,0.34918,0.20275,0.66455,0.38899,0.62432,0.93301,0.88764,0.86998,0.77754,0.80058,0.54792,0.89358,0.37991,0.53011,0.69271,0.61369,0.39057,0.93423,1.04476,0.93335,0.79929,0.75049,0.83027,0.67118
37.67,34.0,0.22465,0.12608,0.37517,0.67513,0.75637,0.62068,1.02436,1.00226,0.88659,0.88503,0.8372,0.88921,0.4558,0.70608,0.29946,0.36192,0.71316,0.4999,0.98487,0.80899,0.73442,0.99944,0.80317,0.68247,0.34319,0.32874,0.19276,0.69176,0.39998,0.63821,0.95732,0.87627,0.90228,0.79963,0.81766,0.62366,0.9232,0.42419,0.55535,0.71506,0.61776,0.41751,0.93876,1.02054,0.93754,0.84416,0.80376,0.86247,0.68717
38.0,34.33,0.23023,0.15993,0.37355,0.69229,0.73584,0.59833,1.03524,1.022,0.90231,0.88677,0.85369,0.87848,0.45207,0.72247,0.28511,0.32997,0.69018,0.49222,0.99127,0.79001,0.72313,0.98941,0.77812,0.68352,0.36141,0.38375,0.17546,0.6537,0.36814,0.63212,0.95303,0.91593,0.89141,0.80731,0.79666,0.58471,0.93758,0.42164,0.54018,0.69757,0.62877,0.38269,0.94072,1.04674,0.95854,0.83139,0.7876,0.85592,0.68436
38.0,33.67,0.25775,0.11797,0.4515,0.73561,0.77618,0.62078,1.03515,1.00999,0.88564,0.86284,0.85451,0.88224,0.45041,0.72062,0.31332,0.36501,0.71309,0.49654,0.9911,0.80811,0.72458,0.98826,0.80957,0.69584,0.36556,0.36464,0.19183,0.68893,0.43542,0.64971,0.94723,0.89534,0.89401,0.79858,0.83632,0.60422,0.91326,0.39854,0.57238,0.7463,0.62686,0.41497,0.9367,1.03853,0.94085,0.84242,0.78401,0.87507,0.69434
38.33,34.33,0.24136,0.15917,0.39305,0.69025,0.70802,0.56279,1.0144,1.00662,0.85852,0.86227,0.84021,0.84238,0.43591,0.71358,0.25606,0.31317,0.6572,0.45591,0.96467,0.77665,0.71066,0.95274,0.75447,0.658,0.34017,0.33676,0.21594,0.64857,0.35945,0.6157,0.93262,0.89142,0.86102,0.77505,0.77612,0.52774,0.89495,0.43113,0.50831,0.65104,0.61913,0.38301,0.93131,1.04307,0.93526,0.77809,0.74562,0.80557,0.66323
38.33,33.67,0.28024,0.10659,0.49164,0.74328,0.75072,0.58449,1.01372,0.98872,0.83437,0.82981,0.84386,0.84373,0.42874,0.71103,0.2896,0.35686,0.68467,0.45487,0.96631,0.80118,0.71356,0.95325,0.79113,0.66458,0.34271,0.31359,0.24145,0.69207,0.43833,0.6304,0.92518,0.85599,0.86359,0.76232,0.8241,0.54766,0.86016,0.3997,0.54416,0.7092,0.61061,0.41976,0.92657,1.02894,0.91119,0.79426,0.73661,0.82506,0.67355
37.67,34.33,0.21772,0.16504,0.33154,0.64485,0.72372,0.60278,1.00974,0.9959,0.87626,0.89393,0.82846,0.8847,0.45903,0.70992,0.29066,0.34686,0.69443,0.49407,0.97368,0.80058,0.73729,0.99359,0.78548,0.66951,0.33588,0.31135,0.21233,0.67698,0.37326,0.62486,0.95785,0.86259,0.89144,0.79689,0.79272,0.61344,0.92246,0.47987,0.53318,0.67238,0.621,0.41062,0.93508,1.00879,0.9362,0.82938,0.80395,0.83868,0.67856
37.67,33.67,0.24016,0.13256,0.43028,0.69836,0.78436,0.64612,1.021,0.99035,0.87304,0.87383,0.83064,0.88912,0.45687,0.70913,0.32475,0.38823,0.73016,0.50963,0.98317,0.8258,0.74239,0.99683,0.83045,0.69038,0.34414,0.29429,0.22785,0.72868,0.45432,0.65481,0.95465,0.86,0.90531,0.79019,0.84708,0.63344,0.89872,0.44957,0.58187,0.74199,0.62213,0.45542,0.93516,1.00842,0.92378,0.84767,0.8054,0.86702,0.69645
38.33,35.0,0.23184,0.41036,0.23376,0.60537,0.62126,0.54699,0.99775,1.02247,0.88958,0.93317,0.82729,0.82782,0.47078,0.7767,0.23722,0.25546,0.61908,0.49222,0.95681,0.73572,0.72904,0.93958,0.71748,0.6647,0.38954,0.37285,0.24553,0.57695,0.24955,0.60493,0.95095,0.93446,0.84548,0.80528,0.67654,0.48933,0.91904,0.67701,0.4217,0.51976,0.65199,0.36334,0.93595,1.04454,0.97327,0.73618,0.75427,0.73226,0.65861
37.67,35.0,0.24017,0.3815,0.19554,0.58121,0.62274,0.56378,0.97818,1.00048,0.8815,0.94371,0.81651,0.85918,0.48345,0.77646,0.27826,0.29849,0.65207,0.51422,0.96143,0.76163,0.75303,0.97056,0.7333,0.65676,0.37792,0.34984,0.25865,0.61039,0.27841,0.60532,0.9687,0.88198,0.863,0.81931,0.68086,0.55458,0.9264,0.69878,0.43604,0.53977,0.66242,0.38728,0.93218,0.99931,0.9625,0.77564,0.79633,0.75242,0.66713
38.0,35.33,0.25563,0.48846,0.19788,0.59075,0.61584,0.57341,0.99813,1.0292,0.91632,0.96394,0.8308,0.84282,0.49375,0.81307,0.27207,0.27321,0.64424,0.52753,0.97483,0.74602,0.75476,0.96205,0.73493,0.6763,0.43177,0.39831,0.26365,0.58703,0.2485,0.61411,0.97631,0.9433,0.86815,0.83082,0.66615,0.51351,0.93112,0.75626,0.41464,0.52367,0.66567,0.37926,0.947,1.04109,0.99105,0.7609,0.78109,0.73366,0.67589
38.0,34.67,0.21228,0.41101,0.22837,0.60891,0.64305,0.57436,1.01539,1.0302,0.91829,0.94509,0.84243,0.86277,0.47214,0.77547,0.26616,0.26643,0.64682,0.50995,0.98143,0.75284,0.74176,0.97339,0.7422,0.67538,0.39477,0.38095,0.24296,0.59866,0.27037,0.61479,0.96758,0.94312,0.87432,0.82528,0.71133,0.53193,0.95353,0.6799,0.46442,0.5672,0.65968,0.36845,0.94334,1.04465,0.98584,0.78375,0.79583,0.77919,0.67662
38.33,35.33,0.27576,0.43,0.22068,0.59488,0.6056,0.54015,0.97708,1.01329,0.87433,0.9366,0.81336,0.80242,0.48893,0.7995,0.23308,0.27153,0.61574,0.50045,0.94122,0.73156,0.73176,0.92171,0.70905,0.65997,0.41442,0.38533,0.25083,0.56785,0.23346,0.60041,0.94978,0.92074,0.83295,0.8016,0.6356,0.47355,0.88578,0.6973,0.37466,0.48722,0.6447,0.37198,0.93361,1.03829,0.96537,0.71044,0.72904,0.69114,0.65176
38.33,34.67,0.23334,0.32015,0.2684,0.62177,0.63991,0.54157,0.99627,1.01484,0.87447,0.91065,0.82712,0.82676,0.46055,0.75272,0.23141,0.27085,0.62192,0.47628,0.95268,0.74316,0.72002,0.93696,0.71854,0.65798,0.36969,0.3591,0.23073,0.59072,0.27009,0.60297,0.94182,0.91574,0.8443,0.79312,0.6924,0.49428,0.90778,0.59212,0.43524,0.54519,0.6396,0.36449,0.9322,1.04273,0.95871,0.73736,0.7472,0.74432,0.65355
37.67,35.33,0.29135,0.38304,0.18686,0.574,0.60987,0.56041,0.95466,0.98918,0.86168,0.94535,0.79845,0.84051,0.49819,0.79699,0.28258,0.32762,0.6589,0.5264,0.95022,0.76393,0.76222,0.95789,0.72542,0.65182,0.39457,0.35792,0.2643,0.61289,0.2761,0.60692,0.97084,0.85662,0.85339,0.81928,0.63957,0.54654,0.89154,0.71101,0.38805,0.51321,0.66548,0.40689,0.9326,0.98492,0.95517,0.75693,0.77819,0.71409,0.66239
37.67,34.67,0.2313,0.29948,0.21778,0.58605,0.64379,0.56583,0.97902,0.9946,0.87149,0.92896,0.815,0.86533,0.47734,0.75087,0.27315,0.31328,0.66003,0.50452,0.95755,0.77038,0.74647,0.97406,0.74123,0.65499,0.3583,0.33153,0.24034,0.62442,0.29235,0.60393,0.96303,0.86376,0.86485,0.81116,0.69997,0.57546,0.9222,0.62628,0.45231,0.56417,0.64557,0.39142,0.9308,0.99428,0.95083,0.78654,0.79637,0.76982,0.66421
38.33,36.0,0.44562,0.57602,0.17153,0.57958,0.56932,0.58079,0.93259,1.01576,0.86905,0.98508,0.77142,0.7233,0.55709,0.9153,0.27839,0.36014,0.6688,0.59474,0.93544,0.73443,0.78546,0.8969,0.71309,0.66908,0.54846,0.47652,0.30904,0.55366,0.2097,0.62284,0.98908,0.92701,0.82864,0.82517,0.48685,0.43247,0.78556,0.82903,0.21432,0.41245,0.65281,0.44659,0.95979,1.0364,0.98138,0.65537,0.67174,0.55614,0.66125
37.67,36.0,0.46324,0.5055,0.16551,0.57601,0.59085,0.62002,0.91594,1.00315,0.86074,0.99099,0.75528,0.75897,0.55596,0.9027,0.32302,0.42551,0.72446,0.62171,0.95251,0.76726,0.81762,0.92955,0.72652,0.6681,0.50672,0.44883,0.29713,0.61348,0.27163,0.65047,1.00846,0.88241,0.85297,0.84317,0.48707,0.49324,0.7881,0.81751,0.23124,0.45572,0.69534,0.49769,0.97245,0.99707,0.97594,0.69636,0.72118,0.58157,0.67514
38.0,36.33,0.49554,0.59784,0.16622,0.5862,0.58421,0.63066,0.92802,1.03045,0.88508,1.01004,0.76674,0.72771,0.58179,0.94225,0.32501,0.41731,0.72311,0.63836,0.96007,0.75794,0.8253,0.92253,0.73556,0.68505,0.5832,0.49868,0.31292,0.59064,0.24134,0.64992,1.02232,0.93481,0.86232,0.85192,0.46925,0.45362,0.7716,0.85713,0.19566,0.44329,0.68217,0.49125,0.99076,1.03782,0.99911,0.67902,0.69689,0.55196,0.68314
38.0,35.67,0.46394,0.58696,0.168,0.58184,0.57812,0.60048,0.9396,1.0262,0.8941,1.00118,0.78608,0.75816,0.57553,0.92996,0.30826,0.37492,0.68465,0.60089,0.95497,0.74597,0.80201,0.92917,0.73189,0.6872,0.56871,0.48093,0.29765,0.58436,0.22622,0.62686,1.0073,0.92997,0.86392,0.84524,0.5184,0.46834,0.81146,0.84663,0.2376,0.44629,0.66592,0.44436,0.97505,1.03559,0.99222,0.69735,0.70888,0.58844,0.6787
38.33,36.33,0.42877,0.55777,0.17059,0.58044,0.57571,0.59704,0.92722,1.0138,0.85145,0.98276,0.75532,0.70174,0.53807,0.89869,0.28072,0.37609,0.69301,0.61509,0.93648,0.74423,0.79445,0.88914,0.70822,0.6556,0.52444,0.47081,0.33355,0.55173,0.22777,0.63968,0.99193,0.92548,0.81679,0.82149,0.45607,0.4183,0.76386,0.82055,0.20086,0.40941,0.6645,0.48097,0.96362,1.03426,0.98348,0.63921,0.66167,0.53785,0.65856
38.33,35.67,0.3884,0.53446,0.18092,0.58074,0.57499,0.56316,0.94186,1.01112,0.86167,0.96777,0.77807,0.74084,0.53115,0.87672,0.25856,0.3289,0.64831,0.5667,0.93048,0.72976,0.76736,0.89633,0.70413,0.66107,0.49635,0.44477,0.29448,0.55111,0.21457,0.61667,0.97225,0.92299,0.82065,0.81437,0.52081,0.43859,0.812,0.79665,0.25779,0.42302,0.65409,0.42591,0.94767,1.03369,0.97392,0.66237,0.68292,0.5874,0.65393
37.67,36.33,0.4435,0.47356,0.17223,0.58204,0.60931,0.65346,0.91108,1.00524,0.84507,0.98838,0.73527,0.74472,0.5349,0.87826,0.33193,0.45864,0.76062,0.64942,0.95833,0.78183,0.83292,0.92769,0.72546,0.65709,0.46689,0.4385,0.30367,0.62622,0.30437,0.67873,1.013,0.88268,0.84595,0.84295,0.45679,0.49211,0.76753,0.80245,0.22873,0.47216,0.72177,0.54744,0.98205,0.99461,0.9778,0.68482,0.72553,0.57349,0.6769
37.67,35.67,0.40987,0.46134,0.1672,0.57212,0.59289,0.59803,0.92027,0.99219,0.84832,0.97321,0.76073,0.78113,0.53217,0.86674,0.31175,0.39902,0.705,0.59476,0.94631,0.76791,0.80179,0.9341,0.71919,0.65607,0.45814,0.41469,0.2929,0.61151,0.27825,0.63801,0.99436,0.86322,0.84394,0.83362,0.52136,0.50832,0.81517,0.79081,0.27479,0.46574,0.69438,0.47635,0.95508,0.98257,0.9647,0.70845,0.73543,0.61529,0.66769
38.33,37.0,0.39763,0.52502,0.17966,0.5958,0.61169,0.7138,0.91313,1.03849,0.84054,1.00206,0.69805,0.63635,0.49664,0.86422,0.35232,0.48683,0.82997,0.73311,0.96799,0.79455,0.87024,0.90067,0.7224,0.62302,0.44164,0.47632,0.38712,0.58059,0.32062,0.72842,1.03721,0.95644,0.81736,0.83992,0.34712,0.40138,0.65658,0.81886,0.13748,0.43305,0.7288,0.64024,1.01156,1.04271,1.02065,0.61565,0.64365,0.46864,0.67388
37.67,37.0,0.39381,0.45448,0.19812,0.61494,0.66029,0.78555,0.90613,1.04002,0.83916,1.00533,0.67783,0.67715,0.49295,0.83862,0.39797,0.57189,0.88882,0.7699,0.98671,0.82414,0.90365,0.93241,0.74387,0.63941,0.38178,0.45762,0.33155,0.65138,0.39441,0.78263,1.04989,0.94447,0.84539,0.85982,0.34977,0.4736,0.66301,0.79506,0.18722,0.52648,0.79661,0.71326,1.03357,1.02131,1.01839,0.65511,0.71369,0.51214,0.69586
38.0,37.33,0.37617,0.49768,0.18677,0.61903,0.6487,0.77835,0.91316,1.05669,0.85246,1.01735,0.68674,0.64115,0.4863,0.83936,0.39955,0.55582,0.89207,0.77719,0.99101,0.82521,0.9091,0.93091,0.74632,0.63381,0.39225,0.47622,0.34931,0.62834,0.37857,0.7751,1.06084,0.97111,0.8464,0.86638,0.33977,0.43648,0.61814,0.80938,0.14805,0.4975,0.78219,0.70488,1.04552,1.04606,1.04163,0.64373,0.68996,0.48161,0.69355
38.0,36.67,0.42449,0.55674,0.18093,0.61095,0.63702,0.74216,0.91914,1.05258,0.86024,1.01893,0.7106,0.66509,0.52823,0.87584,0.37346,0.51871,0.85222,0.7423,0.98807,0.81216,0.88825,0.92692,0.7469,0.65413,0.48642,0.49596,0.34621,0.61963,0.34205,0.74127,1.05672,0.96286,0.85102,0.86459,0.37123,0.4332,0.68511,0.83555,0.16002,0.48711,0.76302,0.64784,1.03686,1.04602,1.03251,0.64671,0.70653,0.50966,0.69613
38.33,37.33,0.36868,0.46625,0.18416,0.58556,0.60396,0.72181,0.90282,1.03098,0.83242,0.99334,0.67825,0.62031,0.46219,0.84054,0.36358,0.49796,0.83958,0.74458,0.95788,0.79058,0.87406,0.89724,0.71211,0.59632,0.35729,0.44896,0.38931,0.57579,0.33223,0.73974,1.02952,0.95028,0.80431,0.83091,0.32734,0.40638,0.60332,0.79468,0.12153,0.41498,0.71905,0.66338,1.00149,1.03664,1.01923,0.61077,0.60542,0.43513,0.66214
38.33,36.67,0.41148,0.53217,0.17583,0.58649,0.59442,0.677,0.91279,1.02485,0.83809,0.99361,0.70836,0.64895,0.50704,0.87845,0.32852,0.4536,0.78622,0.70093,0.95392,0.77605,0.84593,0.89032,0.71353,0.62821,0.4631,0.47478,0.37847,0.56439,0.28943,0.70148,1.01979,0.94398,0.80901,0.83014,0.36741,0.40282,0.6813,0.82087,0.14759,0.41504,0.70266,0.59613,0.99066,1.03745,1.00581,0.6157,0.63548,0.47711,0.66536
37.67,37.33,0.35764,0.38599,0.20765,0.61885,0.66215,0.80646,0.89596,1.03306,0.82912,0.99497,0.65527,0.67001,0.46079,0.81343,0.41769,0.59699,0.9007,0.78718,0.97877,0.82495,0.91138,0.93195,0.7405,0.62556,0.29128,0.43595,0.32851,0.65517,0.41862,0.80437,1.04111,0.94179,0.83521,0.8542,0.32923,0.48944,0.61488,0.76509,0.18889,0.53407,0.80264,0.74955,1.02646,1.01188,1.01422,0.65552,0.69141,0.49025,0.6891
37.67,36.67,0.41258,0.44786,0.19263,0.60276,0.64618,0.75368,0.90218,1.02575,0.83575,0.99848,0.68678,0.69505,0.50231,0.85038,0.37987,0.54734,0.85564,0.74088,0.97658,0.81152,0.88437,0.92781,0.73567,0.64138,0.39476,0.44951,0.32394,0.64526,0.3737,0.75747,1.03696,0.91999,0.84057,0.85284,0.36857,0.48191,0.68804,0.79424,0.1941,0.50773,0.77731,0.67646,1.01549,1.0082,1.00347,0.66061,0.71187,0.52231,0.68872
38.33,38.0,0.26202,0.26323,0.18198,0.56862,0.59821,0.80311,0.87725,1.03416,0.83659,0.98942,0.61153,0.58547,0.35176,0.74802,0.43927,0.60116,0.92972,0.83057,0.9486,0.80326,0.92566,0.91376,0.70021,0.53754,0.0774,0.38654,0.34202,0.6037,0.4003,0.82362,1.03148,0.96696,0.80977,0.83542,0.26623,0.45575,0.41176,0.70992,0.07557,0.41458,0.73824,0.79399,1.01206,1.02562,1.04002,0.62154,0.53272,0.34907,0.6472
37.67,38.0,0.23764,0.19696,0.21185,0.62135,0.66065,0.87425,0.87233,1.03659,0.83311,0.98679,0.59721,0.63341,0.35531,0.73791,0.48923,0.69309,0.96895,0.86617,0.9704,0.83552,0.95961,0.94184,0.73377,0.58911,0.03444,0.3934,0.30878,0.67024,0.48578,0.88452,1.03537,0.97088,0.83451,0.85447,0.26972,0.52969,0.42848,0.68158,0.15002,0.55009,0.82073,0.87205,1.02894,1.00771,1.03031,0.66266,0.6115,0.40281,0.67545
38.0,38.33,0.20491,0.17492,0.18207,0.59776,0.63801,0.85866,0.88225,1.04881,0.85057,0.9992,0.60382,0.59721,0.31052,0.71383,0.47781,0.67705,0.98176,0.87198,0.97315,0.83235,0.96162,0.93968,0.71682,0.55984,-0.00643,0.37332,0.30614,0.65618,0.46827,0.8775,1.04378,0.98747,0.83772,0.85856,0.26338,0.49408,0.35629,0.67575,0.09751,0.49374,0.79438,0.86573,1.03702,1.02698,1.0534,0.65373,0.57351,0.36365,0.66263
38.0,37.67,0.23362,0.25767,0.19134,0.6154,0.64688,0.84233,0.89147,1.05295,0.85006,1.00345,0.62276,0.58939,0.34077,0.73334,0.46804,0.64665,0.96292,0.84909,0.9761,0.83442,0.94933,0.94048,0.7281,0.5706,0.0556,0.39622,0.32125,0.64652,0.44917,0.85161,1.0477,0.98401,0.8341,0.86398,0.2755,0.4754,0.38195,0.70955,0.10725,0.48963,0.78888,0.82961,1.04147,1.03564,1.05371,0.65242,0.59874,0.38074,0.66808
38.33,38.33,0.27808,0.235,0.17103,0.53703,0.57744,0.8011,0.86552,1.02365,0.83111,0.98144,0.59869,0.6062,0.35926,0.75331,0.43191,0.60151,0.92768,0.83694,0.93931,0.79109,0.92385,0.90379,0.68524,0.53358,0.09376,0.3809,0.33462,0.59873,0.38851,0.82811,1.02526,0.96184,0.80773,0.82365,0.26571,0.46598,0.45288,0.69717,0.06914,0.40166,0.72835,0.79779,0.99976,1.01524,1.03015,0.61066,0.51127,0.34999,0.64235
38.33,37.67,0.30101,0.32425,0.18424,0.56862,0.59573,0.77964,0.88075,1.02983,0.83048,0.98802,0.62616,0.59564,0.38882,0.78105,0.41676,0.56785,0.9039,0.80824,0.94888,0.79627,0.90993,0.90424,0.7007,0.55086,0.16727,0.40647,0.36733,0.58924,0.3767,0.79789,1.02975,0.96059,0.80268,0.82906,0.27801,0.43898,0.47958,0.7352,0.08623,0.40747,0.72776,0.75813,1.00491,1.02644,1.03085,0.61128,0.54051,0.36906,0.65007
37.67,38.33,0.24732,0.1618,0.21015,0.6079,0.65552,0.88398,0.86036,1.02774,0.8294,0.97803,0.58747,0.6633,0.36594,0.74911,0.49095,0.71423,0.97026,0.87679,0.96997,0.83092,0.96428,0.9359,0.72838,0.59496,0.04991,0.39401,0.30494,0.67493,0.4968,0.89939,1.02892,0.96717,0.83788,0.84661,0.27142,0.55343,0.47222,0.66547,0.15879,0.56785,0.83042,0.88961,1.02101,0.9972,1.01969,0.66154,0.60163,0.41142,0.67764
37.67,37.67,0.27913,0.24699,0.21619,0.62073,0.66282,0.8648,0.87529,1.03307,0.82758,0.98506,0.60736,0.64887,0.39177,0.76248,0.47296,0.67248,0.9523,0.84917,0.97201,0.83217,0.94821,0.93705,0.73667,0.60078,0.11158,0.40708,0.31831,0.66717,0.47291,0.86934,1.03552,0.96287,0.83269,0.85098,0.28162,0.52362,0.49591,0.70419,0.16771,0.55488,0.8205,0.84848,1.02752,1.00655,1.02205,0.65822,0.63181,0.42964,0.68119
38.33,39.0,0.26988,0.07241,0.11967,0.45063,0.54936,0.84841,0.83815,1.01338,0.8421,0.98157,0.56548,0.67643,0.3527,0.71557,0.44645,0.69667,0.97258,0.90115,0.93822,0.78379,0.95768,0.89116,0.66167,0.55292,0.12134,0.37279,0.27552,0.62818,0.41882,0.89701,1.02394,0.98136,0.83658,0.81389,0.28135,0.5365,0.53398,0.62782,0.05107,0.42346,0.75153,0.87261,0.99441,0.99027,1.01256,0.60824,0.48482,0.3651,0.64586
